location,forecast_date,quantile,value,target,target_end_date,type
01,2021-07-05,0.7,25.050841359284203,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.75,26.183890539006093,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.8,27.517444630257625,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.85,30.385711795001352,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.9,33.28850962271552,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.95,37.537478474251415,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.975,47.439213924054656,1 wk ahead inc death,2021-07-10,quantile
01,2021-07-05,0.99,57.94563343276407,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.01,7.000000000000002,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.025,8.983012490594072,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.05,10.064171667570703,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.1,11.334230018769235,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.15,11.792651449018113,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.2,12.648247635636109,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.25,14.471137911079179,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.3,15.457043913656149,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.35,16.483380467380904,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.4,17.832756538779577,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.45,19.401161113739693,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.5,20.103189741079103,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.55,20.888872646682866,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.6,22.20881844671685,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.65,23.94517695900247,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.7,25.321721708424846,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.75,26.866997938312345,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.8,27.661216381939287,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.85,29.86426840652985,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.9,34.69619503246551,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.95,41.081520756621025,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.975,42.1993965896189,1 wk ahead inc death,2021-07-10,quantile
05,2021-07-05,0.99,44.179490302996406,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.01,23.88051786062115,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.025,30.155117708516304,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.05,36.48726518380436,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.1,41.261064129816305,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.15,45.72186975113433,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.2,48.63378422319423,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.25,52.519527083983455,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.3,55.64699482052623,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.35,58.58940210622556,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.4,61.967189411753026,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.45,65.61047884243817,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.5,67.72789153338367,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.55,69.87843679853567,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.6,72.52267710929995,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.65,75.0397600830677,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.7,77.4808957141032,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.75,81.4461107195765,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.8,83.90998956877385,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.85,88.39114194167625,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.9,95.57742999526494,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.95,102.86198342654527,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.975,109.94737982932203,1 wk ahead inc death,2021-07-10,quantile
04,2021-07-05,0.99,118.71631552920219,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.01,27.007834939674463,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.025,47.533038007855396,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.05,68.81304671159913,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.1,93.21151878739246,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.15,105.12145087174568,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.2,112.59181424608215,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.25,125.42942968353826,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.3,135.1445980188396,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.35,141.6289303216122,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.4,151.6689201526251,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.45,163.71755606315534,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.5,170.13261920002847,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.55,178.43755757913272,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.6,187.84996626503872,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.65,199.3618027119043,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.7,211.65905369568853,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.75,224.0735014151263,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.8,241.8133517066357,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.85,253.19693947575163,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.9,273.05897717026227,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.95,285.05322081354865,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.975,303.3742599533117,1 wk ahead inc death,2021-07-10,quantile
06,2021-07-05,0.99,325.328314625391,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.01,16.34971939237075,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.025,20.49701615751565,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.05,24.205266418185776,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.1,26.322353264826475,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.15,29.537434843329017,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.2,31.723855288266765,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.25,34.21082434308866,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.3,36.10741131887032,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.35,37.96254998241614,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.4,39.78384285257279,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.45,41.32237194605943,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.5,42.67573271626721,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.55,44.08802468613356,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.6,45.78518064534002,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.65,48.05692432993861,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.7,50.20234475028423,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.75,52.9181337903674,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.8,54.61645637259983,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.85,58.90900065890278,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.9,65.490150015869375,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.95,76.9348414992728,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.975,86.92417126362169,1 wk ahead inc death,2021-07-10,quantile
08,2021-07-05,0.99,96.89054406350594,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.01,0,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.025,0,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.05,0,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.1,1.3684872983502425,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.15,1.6582883700339828,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.2,1.9210483651571788,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.25,2.6760455203235574,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.3,3.0053941072030423,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.35,3.28206759967458,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.4,3.6677711022387487,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.45,4.174696417462581,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.5,4.547052342243658,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.55,5.041586073430504,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.6,5.746370032036107,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.65,6.6338178703203,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.7,7.719173517186767,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.75,8.545730398379948,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.8,9.977844407199344,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.85,10.348003884812845,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.9,11.681971395743359,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.95,12.790003380428121,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.975,13.613490797674345,1 wk ahead inc death,2021-07-10,quantile
09,2021-07-05,0.99,15.009579940464937,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.01,0,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.025,0,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.05,0.32513104473861776,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.1,0.7453237878660346,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.15,0.884096606027998,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.2,0.979024369272813,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.25,1.1489961898832395,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.3,1.234744866486096,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.35,1.307627041823305,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.4,1.4016222428107772,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.45,1.5162226552940354,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.5,1.6146183209209644,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.55,1.7316475594372769,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.6,1.8709430102913822,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.65,2.0302384454629827,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.7,2.249710254127942,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.75,2.4409761087300637,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.8,2.742766246034285,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.85,2.803899051020774,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.9,2.983369254694949,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.95,3.0816262601037856,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.975,3.258666661918382,1 wk ahead inc death,2021-07-10,quantile
11,2021-07-05,0.99,3.509788839870525,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.01,1.8687608693606506,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.025,2.6681148866379334,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.05,3.319562004929992,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.1,4.013693777927498,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.15,4.540276391687874,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.2,4.865152758777139,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.25,5.294428279462511,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.3,5.634249901326359,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.35,5.819598822509618,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.4,6.1854481402480275,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.45,6.598524984436823,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.5,6.824025321024708,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.55,7.116416058632219,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.6,7.357977189283043,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.65,7.67346037830983,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.7,8.019895146814507,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.75,8.413761595320652,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.8,8.981035731128925,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.85,9.289594246068143,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.9,9.64988405678389,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.95,9.660830496764891,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.975,10.017193286900627,1 wk ahead inc death,2021-07-10,quantile
10,2021-07-05,0.99,10.242574355679851,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.01,75.67502305714709,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.025,92.88736363862799,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.05,112.00286823777051,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.1,124.59912947904986,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.15,139.6645850002081,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.2,148.6880241192995,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.25,159.3111699613911,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.3,169.26159433336406,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.35,178.6284919543827,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.4,187.52615213640243,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.45,197.22943051011777,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.5,203.54873226716742,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.55,209.62958164362368,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.6,216.94547900882415,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.65,223.8070475243153,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.7,230.7098152504294,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.75,241.65402008261836,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.8,247.83490926914732,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.85,263.891558669744,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.9,284.7168127290865,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.95,310.64871414910954,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.975,344.60528706887936,1 wk ahead inc death,2021-07-10,quantile
12,2021-07-05,0.99,382.02793789583865,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.01,29.21071257771652,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.025,37.28027467160608,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.05,50.082726641856134,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.1,58.30705567364916,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.15,66.15442528693427,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.2,69.83223042363433,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.25,73.6026574378717,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.3,77.59027676525129,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.35,82.05441913644077,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.4,85.92856915197197,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.45,89.56507212335823,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.5,92.38696281670364,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.55,94.82526603859365,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.6,97.94983425680424,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.65,99.1302441677996,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.7,101.05836361585347,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.75,106.48251299599954,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.8,109.34859322745876,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.85,113.77816599323229,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.9,120.51377483583911,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.95,124.42223443135416,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.975,139.55727637241293,1 wk ahead inc death,2021-07-10,quantile
13,2021-07-05,0.99,159.7606203799272,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.01,0.06517627559570731,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.025,0.3948158250796628,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.05,0.9725754103279275,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.1,1.6862371358174404,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.15,1.9605781218958112,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.2,2.231376304787254,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.25,2.67174274673582,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.3,2.862555647628015,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.35,3.020047491570432,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.4,3.2160631370064516,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.45,3.472856075023842,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.5,3.710257303090135,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.55,3.9839762138939823,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.6,4.290598122592294,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.65,4.729891307708036,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.7,5.286288158283817,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.75,5.699790306512337,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.8,6.310812486802269,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.85,6.580083342490761,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.9,7.062480142702473,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.95,7.82840829588909,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.975,8.194910420007625,1 wk ahead inc death,2021-07-10,quantile
15,2021-07-05,0.99,8.469417751912523,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.01,2.73820043174748,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.025,4.573968320485127,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.05,6.583396906307275,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.1,8.42708434345243,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.15,9.66843652393535,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.2,10.200141067337857,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.25,10.959354331188074,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.3,11.814993495199754,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.35,12.429782527243468,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.4,13.159098883953796,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.45,13.917064961027096,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.5,14.340815828607328,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.55,14.896384487983315,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.6,15.564115472080841,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.65,16.287612497455452,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.7,17.006538959937025,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.75,17.91946329105394,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.8,19.13232698887658,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.85,20.388932448241448,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.9,22.33500947680412,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.95,23.92262370823111,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.975,27.675721097438817,1 wk ahead inc death,2021-07-10,quantile
19,2021-07-05,0.99,32.03108716660895,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.01,3.584903861418305,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.025,4.7359096042549105,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.05,6.0414405084722,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.1,7.1145227470829795,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.15,7.963077659473016,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.2,8.579658069157585,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.25,9.379550215676494,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.3,9.859199873678339,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.35,10.326203598600037,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.4,10.917291190827813,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.45,11.501186702144697,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.5,11.947954172292551,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.55,12.418597588362294,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.6,12.940248643100118,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.65,13.517077681493515,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.7,14.18430004564538,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.75,15.042721330858338,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.8,15.77598667091787,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.85,16.406172071971007,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.9,17.579600786344294,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.95,19.018749893944857,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.975,20.011793696160662,1 wk ahead inc death,2021-07-10,quantile
16,2021-07-05,0.99,21.119931053479487,1 wk ahead inc death,2021-07-10,quantile
17,2021-07-05,0.01,9.46206899610628,1 wk ahead inc death,2021-07-10,quantile
17,2021-07-05,0.025,15.052148126879596,1 wk ahead inc death,2021-07-10,quantile
